question,answer
"Hi, I am planning a trip to your beautiful town and am looking for places to go when I get there. Can you help me?",Certainly. Do you have any particular types of things you'd like to see?
I'm interested in exploring the local architecture.,There are many colleges and churches to see.
Do you have a favorite?,My favorite is clare hall.
I need a place that is architecture.,How about old schools? It is architecture and a school!
"Could I have the postcode, area and entrance fee of what you recommend?","Okay, Old Schools is on Trinity Lane and is in the centre. Post code is cb21tt and it is free admission."
"Thanks! I'm also looking for an expensive, 2-star place to stay in the north. Do you have anything like that?",there are no expensive hotel in the north. can you change the location?
I need a place to eat in the centre of town.,"There are a lot of restaurants to choose from in the centre, what type of food do you want to eat?"
Can you please search for indian food.,I have many choices in the city center. Are you looking for something expensive or cheap?
I want something expensive.,How about Curry Garden on Regent Street?
That would be fine. I would like reservations on wednesday for 3 people at 18:15.,The curry garden will be expecting your party on Wednesday at 18:15. Your reference is 925W0ZE2 . Is there anything else I can do for you today?
Yes. I also need a 4 star hotel.,There are 21 4 star options. Do you need internet or parking?
"Parking doesn't matter, but I want it to be in the same area as the restaurant.",There are two 4 star choices in the centre. A cheap guesthouse as well as an expensive hotel. Would you like to book one today?
I need a train to stansted airport from cambridge please.,"Ok, what day will you be traveling?"
Thursday. I need to arrive by 12:45.,The closest to thing I can find is a train leaving at 5:40 on Thursday. It arrives at Stansted Airport at 6:08. Is this okay?
"Yes, that works. Can I get the train id number and the price please?","the train Number is TR7966, it will cost you 10.10 pounds."
I need to find me a room as well.,"What part of town would you prefer? And, do you need internet?"
"Looking for something in the North, cheap price range please. Don't care much about internet.","There are two guesthouses that meet your criteria. The City Centre North B and B, and the Worth House. Would you like me to book one of those for you?"
I'm looking to get some info about a hotel called Home from Home,Home from Home is located at 78-80 Milton Rd. It's a 4 star hotel in the north part of town. Phone is 01223323555.
"Yes, can you please book a room for me for 4 people for 5 nights starting on Thursday.",Yes your booking was successful and your reference number is Z7XFCSHU .
I am also looking for an Indian restaurant that is located in the centre?,there is curry garden as well as eight other options for you.
"i need a train to bishops stortford that leaves after 16:30, please.",Where will you be travelling to?
I already told you.,Where will you be departing from and what day do you wish to travel?
"I would like to leave on Tuesday, and depart from Cambridge.","The TR2153 departs Cambridge for Bishops Stortford on Tuesday at 17:29, would you like to book a seat on this train?"
Yeah. I need to book for 7 people.,"Booking was successful, the total fee is 70.7 GBP payable at the station . Reference number is : C2KPV8JC ."
Thanks for the booking. I also am looking for a guesthouse with free internet for all of us.,Arbury Lodge Guesthouse is available in the north area. It's a moderate price range and has free internet. How many days will you be staying?
We will be staying for five days.,And which night would you like to start your stay?
"Hi, I need a hotel on the west side, please.","We have a couple options available to you, is there a particular price range you are looking for?"
"I don't care about price range, but I do want the hotel to have a 4 star rating and have free wifi.","I have the Huntingdon Marriott that is more expensive. Also, the Cambridge Belfry that is cheap. Do you have a preference?"
Can you tell me their post codes?,Huntingdon marriott post code is pe296fl and the cambridge belfry postcode is cb236bw. Anything else I can assist you with today?
No. Thank you. Goodbye.,You're welcome. Have a wonderful day!
I also need information on the maharajah tandoor restaurant please.,It is an expensive restaurant in the west area serving indian food. Would you like me to book it for you?
"Hey, I need a place to stay with free wifi and free parking.","I have several options to offer you, is there an area of town, or price range you'd like?"
Thanks! I really don't care about the area. I need stay in a guesthouse that has free wifi and parking.,"In order to try to narrow down your options, do you prefer a cheaper place or something moderately priced?"
