question,answer
I would like an expensive 3-star hotel.,"Gonville hotel is in the centre, the lensfield is in the south, any preferences?"
I'm looking for a cheap portuguese restaurant,Nandos in the South and Nandos City Centre in Centre meet that criteria. Would you like more information on either of these?
"Yes, could I get the location and the phone number please.",Do you want the information on Nandos in the south or the Nandos City Centre?
"I prefer the Nandos in the City Center. Also, I need information about museums or art galleries in the west.",Nandos' number is 01223327908. There are several museums in the west. I've heard that Cafe Jello Gallery has some lovely pieces. Or would you like to hear about the others?
"Yes, I am looking to kill some time in town. Are there any museums on the west side?","Yes, Cafe Jello Gallery fits that bill. Admission is free and it is located at Cafe Jello Gallery, 13 Magdalene Street. There are others in the area as well."
Thank you. What is the post code for Cafe Jello Gallery?,Their postcode is cb30af.
I'm looking for some cheap Chinese food. Got any restaurants that fit the bill?,"Yes there are four. What area would you like to dine in, the centre or south?"
I would like the centre.,"There are 3 cheap chinese restaurants in the centre. charlie chan, rice house, and golden house. Would you like to make a reservation?"
"Yes, I'd like to make a reservation at the Rice House for one person at 11:00 on Sunday please.",I made a booking for you on that day. Your reference number is O2T3BYQU . What else can I do for you?
I am looking for any multiple sport attractions near the restaurant to visit.,We don't have any sports attractions in the centre.
Are there any museums in that area?,"Yes, quite a few! There's the Museum of Archaeology and Anthropology, the Whipple Museum of the History of Science, and more. Would you like to hear about some of the others?"
"Yes, I am looking forward to trying some local restaurants when I am there. Can you help me find a place to dine?",What type of cuisine do you enjoy?
I enjoy Chinese food.,"You have many choices for chinese in cambridge, any preference on price or area?"
I would like that to be in a expensive price range and should be in the centre.,I have three places fitting that. Shall I book one?
Yes. Wednesday. 6 people at 15:30.,Booking was successful at HK Fusion. The table will be reserved for 15 minutes. Reference number is : 1ZF8E0IV . Anything else I can help with?
"I am staying in the centre of cambridge, can you tell me about places to go there?","Sure, what type of place interests you?"
It doesn't matter but can I get their entrance fee.,Castle Galleries is located in the centre of town and are free to enter.
"OK, that sounds great. I also need a train to get me to Cambridge.","I have several options but if you let me know your preferred departure point, day and time i can recommend the best option for you."
I will be departing from Kings Lynn on Saturday.,i found 19.what time would you like to go
i need somewhere to go.,"There are so many great things to do in Cambridge. Let's narrow your search. Would you like to go to a restaurant, hotel, or attraction?"
I am looking for a nice museum,I found some great museums. Can you specify on the types of museum you are looking for?
You may suggest one to me.,The cambridge and county folk museum is in the west part of town etrance fee is 3.50 pounds
Are there any free attractions in the area?,Cafe jello gallery is in the west and has free admission. Is that better for you?
That sounds great. Can I get the phone number for it?,The phone number for cafe jello gallery is 01223312112. Can I help you with anything else today?
Thanks. I also need a hotel in the south.,How about the bridge guest house located in the south area of town?
I am looking for a place to visit in town that is architecture.,What kind of architecture are you looking for? Churches or schools?
"I'd like churches, and any really old buildings. If you could give me the addresses of a few of those that would be great.","All saints church is on jesus lane with free entrance, great saint mary's church is located at market square and has an entrance fee of 2 pounds."
What is the post code for that place and the area of town it is in?,The postcode for All Saints Church is cb58bs and it is located in the city center.
